Date,BTC,ETH,LTC,XRP
2017-12-28 02-AM,15413.43,691.06,242,1.14
2017-12-28 01-AM,15146.56,735.66,262.73,1.25
2017-12-28 12-AM,15364.93,730.28,260.57,1.23
2017-12-27 11-PM,15299.98,738.78,264.49,1.21
2017-12-27 10-PM,15116.62,734.73,262.89,1.22
2017-12-27 09-PM,14723.52,726.21,261.61,1.26
2017-12-27 08-PM,14825.01,721.22,258.1,1.21
2017-12-27 07-PM,15029.99,717,259.94,1.18
2017-12-27 06-PM,14931.32,730.49,263.96,1.15
2017-12-27 05-PM,14752.35,727,263.5,1.13
2017-12-27 04-PM,15296,712.73,259.04,1.11
2017-12-27 03-PM,15277,737.69,265.91,1.14
2017-12-27 02-PM,15801.95,733.99,267.4,1.14
2017-12-27 01-PM,15860.01,753,275.5,1.14
2017-12-27 12-PM,15655.55,751.5,277.28,1.14
2017-12-27 11-AM,15600.24,745,275.37,1.13
2017-12-27 10-AM,15800,741.35,273.25,1.1
2017-12-27 09-AM,15980,741,275.78,1.11
2017-12-27 08-AM,16160,756.35,279.4,1.12
2017-12-27 07-AM,16300,763.2,279.88,1.13
2017-12-27 06-AM,16320,757.11,280.53,1.13
2017-12-27 05-AM,16300,760.74,281.41,1.13
2017-12-27 04-AM,15817.53,757.21,279.69,1.1
2017-12-27 03-AM,15747.98,756.49,277.53,1.13
2017-12-27 02-AM,15899.06,751.05,278.04,1.12
2017-12-27 01-AM,15675,754.96,279.87,1.15
2017-12-27 12-AM,15764.44,753.55,277.56,1.17
2017-12-26 11-PM,15664.99,751.09,279,1.07
2017-12-26 10-PM,15861.03,740.07,275.9,1.07
2017-12-26 09-PM,15769.35,744.99,279.89,1.02
2017-12-26 08-PM,15889.91,742.5,277.98,0.9912
2017-12-26 07-PM,15698.48,746,281.99,0.9944
2017-12-26 06-PM,15748,742.07,279.55,0.9906
2017-12-26 05-PM,16097.53,741.01,279.99,0.991
2017-12-26 04-PM,15763.03,750,285.52,0.999
2017-12-26 03-PM,15910.42,744.89,276.41,0.9999
2017-12-26 02-PM,15257.49,740,278.97,0.9999
2017-12-26 01-PM,15199.74,742.58,275.37,1.01
2017-12-26 12-PM,14995,744.69,277.39,1
2017-12-26 11-AM,15080,738.74,272.02,1
2017-12-26 10-AM,15203.03,745.94,275.83,1
2017-12-26 09-AM,14984.99,752.69,276.4,1
2017-12-26 08-AM,15500,748.86,273.34,1.01
2017-12-26 07-AM,15560.74,761,281.4,1.02
2017-12-26 06-AM,15149.85,750.31,281.12,1.01
2017-12-26 05-AM,14955.64,739.44,278.35,1.01
2017-12-26 04-AM,14607,743.01,276.92,1.01
2017-12-26 03-AM,13955.02,755.94,278.48,1.02
2017-12-26 02-AM,13898.04,745,269,0.9905
2017-12-26 01-AM,13930,727.55,264.38,0.9891
2017-12-26 12-AM,13911.28,727.33,266.54,0.9853
2017-12-25 11-PM,13815.82,724,268.59,0.992
2017-12-25 10-PM,13774.76,724,265.32,0.9939
2017-12-25 09-PM,13698.8,723.79,264.9,0.98
2017-12-25 08-PM,14110.99,721.02,265.33,0.9761
2017-12-25 07-PM,14056.13,735.38,271.22,0.998
2017-12-25 06-PM,13844.15,729.04,271.89,1.01
2017-12-25 05-PM,13998.1,722.31,268.51,0.99
2017-12-25 04-PM,13805,727.3,272.45,1
2017-12-25 03-PM,13518.43,717.42,269.09,0.99
2017-12-25 02-PM,13803.2,702.99,264.99,0.966
2017-12-25 01-PM,14499,711.18,270,0.991
2017-12-25 12-PM,14269.54,749.98,283.29,1.03
2017-12-25 11-AM,14044.97,739.63,278.79,1.02
2017-12-25 10-AM,13949.98,729.65,276.19,1.01
2017-12-25 09-AM,14251.01,722.58,274.95,1
2017-12-25 08-AM,13992.77,732.2,280.39,1.02
2017-12-25 07-AM,13904.7,719.48,276.18,0.99
2017-12-25 06-AM,13999.16,715.89,276.83,0.9941
2017-12-25 05-AM,14079.41,723.85,277.85,0.999
2017-12-25 04-AM,13429.25,724.9,279.03,0.99
2017-12-25 03-AM,13560.39,702.53,266.37,0.9626
2017-12-25 02-AM,13951.96,704.84,266.96,0.9736
2017-12-25 01-AM,14005.92,719.8,275.67,0.985
2017-12-25 12-AM,14157.87,705.01,276.83,0.999
2017-12-24 11-PM,13789.98,686.96,274.97,1.01
2017-12-24 10-PM,13100.42,669.03,267.63,0.9912
2017-12-24 09-PM,13443.49,639.73,257.78,0.9683
2017-12-24 08-PM,12967.16,652.71,262.35,0.9738
2017-12-24 07-PM,12970,628.04,250.39,0.9625
2017-12-24 06-PM,13141.97,632.11,253.99,0.9739
2017-12-24 05-PM,13490.22,635.84,256,0.97
2017-12-24 04-PM,13388.99,652.83,266.85,0.9687
2017-12-24 03-PM,13744.82,647.92,261.03,0.944
2017-12-24 02-PM,13501,656.55,266.73,0.964
2017-12-24 01-PM,12932.34,649.22,264.35,0.945
2017-12-24 12-PM,13223.98,626.43,250.8,0.895
2017-12-24 11-AM,13488,628.62,254.89,0.915
2017-12-24 10-AM,13711.11,648.65,260,0.9469
2017-12-24 09-AM,14369.85,657,263.97,0.9539
2017-12-24 08-AM,14208.91,689.57,277,1
2017-12-24 07-AM,14469.02,679.77,274.13,0.9805
2017-12-24 06-AM,14122.27,695.66,276.09,1.01
2017-12-24 05-AM,13830.23,679.19,269.96,0.99
2017-12-24 04-AM,14185.52,665.04,264.5,0.9731
2017-12-24 03-AM,13499,678.01,272.64,0.9953
2017-12-24 02-AM,14173.05,647,256.99,0.945
2017-12-24 01-AM,14531.52,677.55,267.17,1
2017-12-24 12-AM,14619,698.89,280,1.02
2017-12-23 11-PM,15000,699.86,281.47,1.04
2017-12-23 10-PM,15479.96,721.37,288.19,1.06
2017-12-23 09-PM,15425.15,740.69,295.53,1.07
2017-12-23 08-PM,15091.2,738.54,296.5,1.06
2017-12-23 07-PM,14965.04,728.61,290.47,1.06
2017-12-23 06-PM,15050,715.68,290.29,1.05
2017-12-23 05-PM,15307,718.19,290.52,1.05
2017-12-23 04-PM,14878.87,735,298,1.06
2017-12-23 03-PM,15583.02,711.98,291.27,1.04
2017-12-23 02-PM,15132.89,753.99,306.99,1.1
2017-12-23 01-PM,15025,729.73,290.23,1.07
2017-12-23 12-PM,15250,721,288.51,1.07
2017-12-23 11-AM,14850.03,734.61,294.3,1.09
2017-12-23 10-AM,14650.06,717.61,283.2,1.07
2017-12-23 09-AM,14315.66,710.4,277.8,1.05
2017-12-23 08-AM,14230.26,701,276.73,1.03
2017-12-23 07-AM,14100.03,696.67,273.46,1.03
2017-12-23 06-AM,13978.78,684.3,268.64,1.01
2017-12-23 05-AM,14599.63,672.74,265,0.983
2017-12-23 04-AM,14775.48,704.98,277.79,1.06
2017-12-23 03-AM,14389.92,718,286.01,1.08
2017-12-23 02-AM,14259.99,701.53,275.59,1.07
2017-12-23 01-AM,13892.58,691.73,268.3,1.07
2017-12-23 12-AM,14009.79,669.88,260.91,1.04
2017-12-22 11-PM,14847,669.36,264.98,1.05
2017-12-22 10-PM,14199,704.95,280.49,1.15
2017-12-22 09-PM,14408.67,680.24,274.71,1.06
2017-12-22 08-PM,13329.03,682.89,277.42,1.05
2017-12-22 07-PM,13435,638.61,253.28,0.9736
2017-12-22 06-PM,12951.91,649.58,250,1.01
2017-12-22 05-PM,12924.06,628.98,240.27,0.94
2017-12-22 04-PM,13340,626.94,239.09,0.928
2017-12-22 03-PM,12200,648.48,243.94,0.9703
2017-12-22 02-PM,12367.08,570,206,0.7798
2017-12-22 01-PM,13771.99,577.01,211,0.86
2017-12-22 12-PM,13974.96,651.67,247.96,0.96
2017-12-22 11-AM,14151.02,666.73,253.96,0.9949
2017-12-22 10-AM,13800.05,677.99,262.48,1.02
2017-12-22 09-AM,13200,669.29,254.66,0.997
2017-12-22 08-AM,13335.13,635.59,238.2,0.969
2017-12-22 07-AM,13408,632.88,239.06,0.949
2017-12-22 06-AM,14147.79,650.13,249.01,1.05
2017-12-22 05-AM,14853.8,696.15,267.92,1.1
2017-12-22 04-AM,14298.57,726.97,280,1.14
2017-12-22 03-AM,14000,687.52,270,1.07
2017-12-22 02-AM,14588,709.01,265,1.17
2017-12-22 01-AM,15050,745,280.55,1.17
2017-12-22 12-AM,15600.01,765.11,295,1.2
2017-12-21 11-PM,15656.43,783.8,306,1.13
2017-12-21 10-PM,15715.11,789.99,305.5,1.03
2017-12-21 09-PM,15288.72,783.3,302.98,1.02
2017-12-21 08-PM,15372.95,759.26,294.32,1.07
2017-12-21 07-PM,15289.97,779.55,297.15,1.04
2017-12-21 06-PM,15322.09,784.5,294.88,1.04
2017-12-21 05-PM,15669.96,771.64,292.85,0.985
2017-12-21 04-PM,15550,785,299.01,1.01
2017-12-21 03-PM,15964.15,775.66,297.82,0.9211
2017-12-21 02-PM,16166.06,800.48,303.88,1.08
2017-12-21 01-PM,16645.95,809.47,311.93,1.02
2017-12-21 12-PM,16654.99,834,319,0.9718
2017-12-21 11-AM,16599.98,832,316.26,0.9599
2017-12-21 10-AM,16832,823.81,314.65,0.9569
2017-12-21 09-AM,16815.09,830.15,319.02,0.92
2017-12-21 08-AM,17050,827.99,317.26,0.8905
2017-12-21 07-AM,17177,832.24,322.69,0.9036
2017-12-21 06-AM,16775.43,838.09,325.89,0.9035
2017-12-21 05-AM,16900.34,827.97,317.07,0.9
2017-12-21 04-AM,16909.39,831.28,317.34,0.8697
2017-12-21 03-AM,16338.55,814,317,0.8971
2017-12-21 02-AM,16466.69,791.59,307.94,0.86
2017-12-21 01-AM,16601.81,796,309.47,0.812
2017-12-21 12-AM,16466.98,799.04,311.39,0.776
2017-12-20 11-PM,16288.46,797.1,305.84,0.7161
2017-12-20 10-PM,16251.07,784.98,304.86,0.7112
2017-12-20 09-PM,16700.17,785,306.12,0.71
2017-12-20 08-PM,16837.45,805.99,310.69,0.728
2017-12-20 07-PM,16870.93,806.14,317.62,0.7369
2017-12-20 06-PM,16929.06,807.83,323.28,0.739
2017-12-20 05-PM,16452,804.99,319.65,0.725
2017-12-20 04-PM,16588.37,783.94,308.8,0.6946
2017-12-20 03-PM,17299.98,795.07,313.84,0.7155
2017-12-20 02-PM,17300.51,817.89,322.15,0.7245
2017-12-20 01-PM,17857.46,803.12,326.99,0.7192
2017-12-20 12-PM,17532.19,829.94,341.85,0.74
2017-12-20 11-AM,17421.35,818.05,329.59,0.737
2017-12-20 10-AM,17066.81,810.22,330,0.737
2017-12-20 09-AM,17180.45,800,323.63,0.733
2017-12-20 08-AM,16521.95,806.52,330.22,0.735
2017-12-20 07-AM,16464.9,773.19,315.96,0.708
2017-12-20 06-AM,16522.27,769.98,321.23,0.7
2017-12-20 05-AM,16973.82,775.94,323,0.7071
2017-12-20 04-AM,16830.28,789.88,335,0.7224
2017-12-20 03-AM,17195.13,792.5,326.01,0.7246
2017-12-20 02-AM,16458.34,795,334.65,0.733
2017-12-20 01-AM,16939.43,766.99,316,0.685
2017-12-20 12-AM,17700,769.99,324.01,0.7175
2017-12-19 11-PM,17279.79,817.72,346,0.7497
2017-12-19 10-PM,17059.08,802.49,340,0.7328
2017-12-19 09-PM,17700.7,780.03,333.04,0.715
2017-12-19 08-PM,17900.49,820.41,348.96,0.7602
2017-12-19 07-PM,18179.96,837.94,353.35,0.7752
2017-12-19 06-PM,18215.1,840,356.82,0.7767
2017-12-19 05-PM,18409.66,832.67,351.49,0.773
2017-12-19 04-PM,18062.2,836,355,0.782
2017-12-19 03-PM,17961,827.71,350.87,0.774
2017-12-19 02-PM,18101.92,831.98,343.88,0.7728
2017-12-19 01-PM,18027.23,845.88,355,0.777
2017-12-19 12-PM,17759.44,818.83,347.56,0.7689
2017-12-19 11-AM,18163.03,808,339.98,0.74
2017-12-19 10-AM,18600,816.49,342.25,0.7557
2017-12-19 09-AM,18840,854,352.01,0.7755
2017-12-19 08-AM,18846.28,859.91,363.65,0.8051
2017-12-19 07-AM,18719,843.32,361.5,0.7984
2017-12-19 06-AM,18865,838,360.01,0.806
2017-12-19 05-AM,18954.92,831,370.45,0.8343
2017-12-19 04-AM,19044.18,822.6,365.03,0.8146
2017-12-19 03-AM,18850.51,816.25,363.09,0.7998
2017-12-19 02-AM,18786.14,817,356.1,0.7745
2017-12-19 01-AM,18841.65,797.81,353.22,0.7811
2017-12-19 12-AM,18940.57,780.98,351.03,0.7514
2017-12-18 11-PM,18741,787.28,357.12,0.7598
2017-12-18 10-PM,18700,782.21,361.5,0.753
2017-12-18 09-PM,18725,793.5,337.01,0.765
2017-12-18 08-PM,18760,772.2,340.49,0.76
2017-12-18 07-PM,18547.81,768.19,325.98,0.75
2017-12-18 06-PM,18600,756.9,323.62,0.722
2017-12-18 05-PM,18625.58,738.46,321.2,0.7205
2017-12-18 04-PM,18835.41,739.97,318.9,0.7198
2017-12-18 03-PM,18689.37,730.99,318.21,0.7215
2017-12-18 02-PM,18832.04,725.51,315.83,0.722
2017-12-18 01-PM,18999.9,726.66,318.9,0.725
2017-12-18 12-PM,19103.98,731.13,320.31,0.729
2017-12-18 11-AM,18909.12,743.82,323.79,0.7403
2017-12-18 10-AM,18808.22,727.37,318.79,0.736
2017-12-18 09-AM,18988.73,715.99,316.49,0.7328
2017-12-18 08-AM,18673.25,717.53,316.12,0.74
2017-12-18 07-AM,18955.83,708,308.85,0.7068
2017-12-18 06-AM,18886.99,710.1,315.94,0.7176
2017-12-18 05-AM,18746.89,705.48,309.99,0.7
2017-12-18 04-AM,18586.87,705.51,307.56,0.69
2017-12-18 03-AM,18258.66,710.71,307.94,0.6929
2017-12-18 02-AM,18388.71,694,302.88,0.6773
2017-12-18 01-AM,18001,692.5,305.69,0.68
2017-12-18 12-AM,18953,690,300.14,0.6768
2017-12-17 11-PM,19201.52,706.91,314.49,0.7097
2017-12-17 10-PM,18851.63,712.1,318.72,0.7145
2017-12-17 09-PM,18969.99,724.39,317.48,0.724
2017-12-17 08-PM,18825,714,316.06,0.719
2017-12-17 07-PM,18681.19,712.5,318.94,0.7199
2017-12-17 06-PM,19061.91,723,321.5,0.716
2017-12-17 05-PM,18975.31,705.5,313.95,0.7098
2017-12-17 04-PM,19234.56,700.66,312.78,0.712
2017-12-17 03-PM,19255.58,704,315.07,0.7253
2017-12-17 02-PM,19530.01,707.52,314.34,0.7152
2017-12-17 01-PM,19377.22,703.37,315.75,0.71
2017-12-17 12-PM,19546.88,700.84,313.6,0.712
2017-12-17 11-AM,19494.73,705.7,318,0.7167
2017-12-17 10-AM,19434.3,708.57,318,0.7304
2017-12-17 09-AM,19299,706.23,313.31,0.7322
2017-12-17 08-AM,19462.97,711.97,315.52,0.7318
2017-12-17 07-AM,19335,708,322,0.7338
2017-12-17 06-AM,19276,713.29,325.97,0.7365
2017-12-17 05-AM,19007.59,713.37,323.01,0.7406
2017-12-17 04-AM,19064.21,713.63,314.01,0.7395
2017-12-17 03-AM,19074.53,709.57,313.02,0.7348
2017-12-17 02-AM,18988.33,701.94,312.97,0.74
2017-12-17 01-AM,19078.42,702.26,313.11,0.7493
2017-12-17 12-AM,19187.78,701.69,303.3,0.7456
2017-12-16 11-PM,19180.03,684,294.79,0.74
2017-12-16 10-PM,19100.07,678.48,291.01,0.729
2017-12-16 09-PM,19112.38,680.01,291.44,0.74
2017-12-16 08-PM,19170,679,291.6,0.7372
2017-12-16 07-PM,18727.47,671.74,285.65,0.7204
2017-12-16 06-PM,18796.33,682.5,296.45,0.749
2017-12-16 05-PM,18769.99,688.2,299.7,0.7498
2017-12-16 04-PM,18799.99,684.17,293.05,0.7462
2017-12-16 03-PM,18498.9,677.47,290.03,0.736
2017-12-16 02-PM,18362,684,295.65,0.7554
2017-12-16 01-PM,18010.88,689.01,298.5,0.7612
2017-12-16 12-PM,17985,698.17,305,0.774
2017-12-16 11-AM,17770,698.5,306.35,0.775
2017-12-16 10-AM,17844.96,686.99,296.03,0.795
2017-12-16 09-AM,17839.99,689.98,296.96,0.7521
2017-12-16 08-AM,17819,686.75,297.96,0.7524
2017-12-16 07-AM,17706.71,685.51,296,0.745
2017-12-16 06-AM,17522.76,682.99,295.89,0.7502
2017-12-16 05-AM,17462.17,695,298.03,0.7597
2017-12-16 04-AM,17295,692.77,297.4,0.7518
2017-12-16 03-AM,17413.31,690,295.01,0.741
2017-12-16 02-AM,17469.61,695.88,300,0.7526
2017-12-16 01-AM,17434.53,697.95,300,0.76
2017-12-16 12-AM,17471.5,683.78,292,0.735
2017-12-15 11-PM,17500,676.36,295.34,0.7288
2017-12-15 10-PM,17399,679.57,297.08,0.7439
2017-12-15 09-PM,17598.49,677.03,303.77,0.7541
2017-12-15 08-PM,17613.99,676.99,306.5,0.772
2017-12-15 07-PM,17749,675.65,307.95,0.74
2017-12-15 06-PM,17599.98,679.39,295,0.74
2017-12-15 05-PM,17544.6,686,300.85,0.76
2017-12-15 04-PM,17499.9,682.36,310.68,0.767
2017-12-15 03-PM,17603.14,685.99,305.92,0.7945
2017-12-15 02-PM,17800,673.83,293.67,0.807
2017-12-15 01-PM,17790.96,673.67,295.01,0.755
2017-12-15 12-PM,17853.12,651.1,268,0.7655
2017-12-15 11-AM,17556.25,644.97,261.68,0.7429
2017-12-15 10-AM,17450.11,641.13,256.88,0.7264
2017-12-15 09-AM,17169.99,630.72,257.72,0.737
2017-12-15 08-AM,16811.66,654.84,268.06,0.7501
2017-12-15 07-AM,17150,646.44,262.97,0.7741
2017-12-15 06-AM,17150,659,270,0.8066
2017-12-15 05-AM,17155.3,652.32,267.2,0.726
2017-12-15 04-AM,17049.93,645.01,268.6,0.727
2017-12-15 03-AM,17220,649.88,271.84,0.7317
2017-12-15 02-AM,16816.61,628.99,252,0.681
2017-12-15 01-AM,16800,632.26,261.95,0.69
2017-12-15 12-AM,16404.99,658,271.65,0.771
2017-12-14 11-PM,16375,689.69,274.65,0.838
2017-12-14 10-PM,16329.93,679.94,270.5,0.852
2017-12-14 09-PM,16299.74,683.02,269.46,0.84
2017-12-14 08-PM,16391.41,678.68,274.59,0.789
2017-12-14 07-PM,16351.39,673.02,268.06,0.79
2017-12-14 06-PM,16415,650.5,262.13,0.7899
2017-12-14 05-PM,16363.06,671.06,271.61,0.785
2017-12-14 04-PM,16307.77,674.79,279.22,0.6829
2017-12-14 03-PM,16200.08,685.02,288.96,0.65
2017-12-14 02-PM,16511.5,663.43,261.52,0.693
2017-12-14 01-PM,16639,690.17,286.91,0.6249
2017-12-14 12-PM,16569.99,704.97,292.1,0.59
2017-12-14 11-AM,16560,704,295.85,0.5486
2017-12-14 10-AM,16334.32,721,297.2,0.5473
2017-12-14 09-AM,16553,735.37,292.5,0.5435
2017-12-14 08-AM,16390,718.01,297.55,0.5309
2017-12-14 07-AM,16129.95,722.98,300,0.56
2017-12-14 06-AM,16180,716.95,295.02,0.55
2017-12-14 05-AM,16149.95,717.51,295.86,0.5398
2017-12-14 04-AM,15999,733.83,302.69,0.5578
2017-12-14 03-AM,15955.29,716.01,296.65,0.498
2017-12-14 02-AM,16250.29,711.06,299.7,0.474
2017-12-14 01-AM,16458.81,729.99,307.34,0.4636
2017-12-14 12-AM,16250,724.87,303.99,0.4573
2017-12-13 11-PM,16335.36,694.5,300.84,0.4616
2017-12-13 10-PM,16480,682.65,298,0.4825
2017-12-13 09-PM,16028,680,300.07,0.4849
2017-12-13 08-PM,16271,668,290.72,0.4647
2017-12-13 07-PM,15999.5,691.45,298.37,0.47
2017-12-13 06-PM,16290.1,662.76,297.8,0.426
2017-12-13 05-PM,16525.47,676,303.45,0.434
2017-12-13 04-PM,16705.01,705.15,308.92,0.4427
2017-12-13 03-PM,16929.13,712,314.01,0.46
2017-12-13 02-PM,16905.87,723.5,311.67,0.456
2017-12-13 01-PM,16990,682,332.75,0.4705
2017-12-13 12-PM,16559,677,323.71,0.4678
2017-12-13 11-AM,16505.84,657.95,296.5,0.4757
2017-12-13 10-AM,16500,662.07,290.25,0.4528
2017-12-13 09-AM,16560,647.71,300.2,0.4551
2017-12-13 08-AM,16486.62,647.5,294.24,0.4701
2017-12-13 07-AM,16529.98,629,300.25,0.432
2017-12-13 06-AM,16637.91,624.55,307,0.3989
2017-12-13 05-AM,16429.99,619,313.99,0.3843
2017-12-13 04-AM,16487.93,606.58,298.77,0.369
2017-12-13 03-AM,16454.56,609,298.87,0.3582
2017-12-13 02-AM,16975,602.47,304.99,0.3498
2017-12-13 01-AM,16979.47,630.38,303.97,0.381
2017-12-13 12-AM,16650.01,629.65,317.93,0.368
2017-12-12 11-PM,17046.96,620.59,307.39,0.364
2017-12-12 10-PM,17044.95,598.99,304.41,0.38
2017-12-12 09-PM,17030,604.78,322.11,0.36
2017-12-12 08-PM,17259,606.03,322,0.347
2017-12-12 07-PM,17254.45,608.9,323.92,0.305
2017-12-12 06-PM,17169.59,601,318.73,0.2922
2017-12-12 05-PM,17110.97,594,347.97,0.2963
2017-12-12 04-PM,17055,604.86,326.1,0.2866
2017-12-12 03-PM,16914.63,605.02,311.46,0.282
2017-12-12 02-PM,17182.67,587,305,0.273
2017-12-12 01-PM,16700,559,307.4,0.273
2017-12-12 12-PM,16614,539.99,267.01,0.269
2017-12-12 11-AM,16521.03,525.66,266.99,0.2716
2017-12-12 10-AM,16599.99,523.76,244.25,0.27
2017-12-12 09-AM,16640,510.81,238.02,0.2586
2017-12-12 08-AM,16638.03,513.45,241,0.2569
2017-12-12 07-AM,16430,526.94,230.66,0.2551
2017-12-12 06-AM,16288.23,514.4,226.1,0.2573
2017-12-12 05-AM,16070,513,235.02,0.2512
2017-12-12 04-AM,16133.02,520,233.54,0.257
2017-12-12 03-AM,16288.27,525.45,231.89,0.2471
2017-12-12 02-AM,16600.57,524.2,222,0.244
2017-12-12 01-AM,16425.04,493.71,225.5,0.2443
2017-12-12 12-AM,16470,501.33,215.01,0.243
2017-12-11 11-PM,16765.99,503.47,208.04,0.243
2017-12-11 10-PM,16951,470.49,222.9,0.243
2017-12-11 09-PM,17027.68,465.41,191.57,0.2423
2017-12-11 08-PM,16881.02,467.92,190.7,0.2443
2017-12-11 07-PM,16438,466.83,188.22,0.244
2017-12-11 06-PM,16201.47,468.54,194.99,0.2416
2017-12-11 05-PM,16191.84,468,191.45,0.24
2017-12-11 04-PM,16296.76,461.49,180,0.24
2017-12-11 03-PM,16129.99,464.87,175.41,0.2426
2017-12-11 02-PM,16190,463.78,176.15,0.241
2017-12-11 01-PM,16370,464.16,173.5,0.2427
2017-12-11 12-PM,16304.37,459.21,163,0.245
2017-12-11 11-AM,16529.29,459.1,162.16,0.2428
2017-12-11 10-AM,16400,460,161.66,0.243
2017-12-11 09-AM,16325.99,460,160.47,0.2379
2017-12-11 08-AM,16400,457.82,159.97,0.2365
2017-12-11 07-AM,16362.61,453.73,156,0.2366
2017-12-11 06-AM,15849.96,452.85,157.49,0.235
2017-12-11 05-AM,15809.15,445.08,156.01,0.2335
2017-12-11 04-AM,15793.2,440.52,146.01,0.2315
2017-12-11 03-AM,15749.71,436.07,144.2,0.226
2017-12-11 02-AM,15444,435,145.18,0.228
2017-12-11 01-AM,14910,428.03,145.7,0.2237
2017-12-11 12-AM,14691,430.37,142.6,0.228
2017-12-10 11-PM,14259.6,425.07,142.85,0.225
2017-12-10 10-PM,14120,422.79,139.3,0.2265
2017-12-10 09-PM,15025,426,137.21,0.221
2017-12-10 08-PM,15185,435.47,147.02,0.2287
2017-12-10 07-PM,14930.55,435.5,149.57,0.2267
2017-12-10 06-PM,14910.2,441,148.47,0.2282
2017-12-10 05-PM,14765,438.2,149.23,0.2286
2017-12-10 04-PM,15014.72,436.99,143.52,0.2269
2017-12-10 03-PM,14804.68,433.69,137.45,0.2272
2017-12-10 02-PM,14745.5,433,135.25,0.2281
2017-12-10 01-PM,13669,443.99,142.6,0.2363
2017-12-10 12-PM,13615.36,432.52,134.6,0.2281
2017-12-10 11-AM,13584.99,433.87,133.12,0.228
2017-12-10 10-AM,13470.11,431,132,0.226
2017-12-10 09-AM,13221.34,429.94,132.9,0.2254
2017-12-10 08-AM,13469.31,425,130.46,0.225
2017-12-10 07-AM,13752.4,430.08,134.03,0.2284
2017-12-10 06-AM,13364.75,433.45,136.25,0.2268
2017-12-10 05-AM,13617.09,436.89,131.15,0.225
2017-12-10 04-AM,13110.46,436.25,136.48,0.2302
2017-12-10 03-AM,13465,424.95,128,0.2278
2017-12-10 02-AM,13759.42,435,136,0.232
2017-12-10 01-AM,14164.81,445.39,138,0.2338
2017-12-10 12-AM,14607.49,447.05,144.45,0.2309
2017-12-09 11-PM,14498,456.38,148.49,0.2331
2017-12-09 10-PM,14299.91,452,144.01,0.2338
2017-12-09 09-PM,14277,457.42,145.17,0.2396
2017-12-09 08-PM,14055.03,455,145.05,0.2371
2017-12-09 07-PM,14074.4,460,140.31,0.237
2017-12-09 06-PM,12813.34,446.6,136.32,0.2334
2017-12-09 05-PM,14029.86,433,126.63,0.2279
2017-12-09 04-PM,14547.85,473.39,142,0.2377
2017-12-09 03-PM,14792,478.89,148,0.244
2017-12-09 02-PM,14985.99,468.79,150.03,0.2418
2017-12-09 01-PM,14744.95,465.94,153.65,0.2448
2017-12-09 12-PM,14839.99,471.24,146.65,0.245
2017-12-09 11-AM,14703,464.51,143.1,0.2408
2017-12-09 10-AM,15144.73,473.9,141.35,0.244
2017-12-09 09-AM,15250,488.3,149.43,0.2415
2017-12-09 08-AM,15400,485.07,154,0.2415
2017-12-09 07-AM,15195.72,478.8,148.59,0.24
2017-12-09 06-AM,15025.46,474.64,144.43,0.2418
2017-12-09 05-AM,15147.84,472.22,147.21,0.2411
2017-12-09 04-AM,15464.96,458.06,147.54,0.2376
2017-12-09 03-AM,15435.06,456.01,137.24,0.2388
2017-12-09 02-AM,15293.59,454.5,132,0.236
2017-12-09 01-AM,15400,449.42,129.99,0.234
2017-12-09 12-AM,15800,435,122.71,0.2307
2017-12-08 11-PM,15672.79,440.27,121.11,0.2337
2017-12-08 10-PM,15630,446,120.24,0.2362
2017-12-08 09-PM,15011,442.26,120.08,0.232
2017-12-08 08-PM,15100,445,128.49,0.2376
2017-12-08 07-PM,15029.98,444,124.19,0.2325
2017-12-08 06-PM,14810,450.36,119.09,0.2329
2017-12-08 05-PM,15020,452.72,116.81,0.2366
2017-12-08 04-PM,15298,448.98,119.13,0.234
2017-12-08 03-PM,15800,442.86,111.99,0.2319
2017-12-08 02-PM,15126.43,435.01,102.3,0.2277
2017-12-08 01-PM,14705,448,101,0.2336
2017-12-08 12-PM,14658.11,434.68,97.75,0.2302
2017-12-08 11-AM,14746.62,444.93,95.93,0.2293
2017-12-08 10-AM,15041.91,436.39,96.78,0.2326
2017-12-08 09-AM,15498,425.44,94.48,0.2257
2017-12-08 08-AM,15925.01,427.5,95.3,0.2279
2017-12-08 07-AM,15600,411.96,93.6,0.226
2017-12-08 06-AM,15222.53,399.09,90.45,0.2165
2017-12-08 05-AM,15470,407.6,90.77,0.22
2017-12-08 04-AM,16127,410.08,93.43,0.228
2017-12-08 03-AM,16449.94,413.56,92.99,0.2347
2017-12-08 02-AM,16626.13,399.99,91.93,0.2403
2017-12-08 01-AM,16619,400,89.68,0.2207
2017-12-08 12-AM,16599.99,430,91.54,0.2155
2017-12-07 11-PM,16450,411.03,93.79,0.2031
2017-12-07 10-PM,15651.02,410.07,93.55,0.2048
2017-12-07 09-PM,15586.77,410.5,92.79,0.2092
2017-12-07 08-PM,15250.01,424.95,94.9,0.2129
2017-12-07 07-PM,15715.2,418,93.53,0.2086
2017-12-07 06-PM,15344.25,413.94,90.24,0.2106
2017-12-07 05-PM,14900,414.46,89.99,0.211
2017-12-07 04-PM,15695,408.01,91,0.2097
2017-12-07 03-PM,15324,408.02,91.73,0.21
2017-12-07 02-PM,14941.1,426.8,96.55,0.217
2017-12-07 01-PM,14656.99,417.08,94.12,0.2189
