time,close,high,low,open,volumefrom,volumeto
1555628400,5289.75,5293.53,5267.41,5293.52,1044.35,5514497.57
1555632000,5282.77,5290.67,5275.07,5289.75,608.03,3209574.36
1555635600,5231.14,5283.01,5214.8,5282.77,3262.72,17087903.02
1555639200,5228.14,5247.68,5212.18,5231.14,1892.34,9894979.8
1555642800,5238.41,5242,5213.44,5228.14,1032.68,5397652.69
1555646400,5248.4,5249.53,5232.32,5238.41,559.69,2932207.83
1555650000,5240.97,5248.4,5238.35,5248.4,578.22,3031357.43
1555653600,5249.78,5252.41,5240.6,5240.97,638.01,3347324.33
1555657200,5256.31,5256.91,5246.79,5249.78,1215.39,6377058.82
1555660800,5266.75,5266.84,5242.51,5256.31,884.76,4643438.25
1555664400,5265.33,5270.17,5256.73,5266.75,683.97,3594354.74
1555668000,5265.51,5266.77,5254.32,5265.33,624.38,3282901.88
1555671600,5268.24,5274.83,5264.9,5265.51,551.63,2903304.65
1555675200,5255.55,5271.38,5250.29,5268.24,1035.94,5442758.78
1555678800,5259.15,5263.69,5249.67,5255.55,601.73,3163982.17
1555682400,5255.7,5260.51,5251.68,5259.15,751.68,3950103.88
1555686000,5289.47,5293.1,5255.61,5255.7,1802.34,9514895.44
1555689600,5287.15,5353.01,5278.33,5289.47,4541.21,24148329.88
1555693200,5283.94,5288.18,5266.96,5287.15,1224.02,6462093.28
1555696800,5299.6,5303.21,5278.06,5283.94,1107.12,5855805.26
1555700400,5304.09,5308.59,5288.03,5299.6,880.35,4660346.96
1555704000,5275.11,5309.84,5265.8,5304.09,1472.75,7786436.86
1555707600,5279.75,5291.92,5266.94,5275.11,1139.47,6018741.42
1555711200,5285.39,5286.39,5261,5279.75,2191.75,11596109.06
1555714800,5295.53,5305.06,5282.8,5285.39,829.8,4397388.76
1555718400,5296.12,5309.36,5293.97,5295.53,904.73,4800852.01
1555722000,5313.91,5319.61,5290.82,5296.12,1327.87,7049314.37
1555725600,5308.96,5333.5,5303.59,5313.91,2760.62,14744002.45
1555729200,5312.1,5313.08,5300.69,5308.96,596.19,3163645.62
1555732800,5333.52,5335.61,5305.36,5312.1,1317.12,7018169.49
1555736400,5337.42,5341.65,5324.06,5333.52,830.4,4423227.78
1555740000,5331.64,5346.17,5326.56,5337.42,840.08,4479472.72
1555743600,5338.78,5340.87,5331.64,5331.64,688,3666473.49
1555747200,5334.68,5366.6,5329.04,5338.78,1690.71,9050429.34
1555750800,5331.19,5342.21,5324.09,5334.68,625.56,3334128.99
1555754400,5323.93,5331.19,5311.16,5331.19,912.51,4852524.75
1555758000,5320.77,5327.16,5318.12,5323.93,390.02,2075407.59
1555761600,5329.53,5335.15,5320.27,5320.77,659.01,3510735.5
1555765200,5328.86,5338.04,5324.53,5329.53,538.26,2867748.22
1555768800,5322.53,5330.51,5311.73,5328.86,1155.8,6150787.82
1555772400,5327.41,5344.12,5318.3,5322.53,845.91,4508947.99
1555776000,5338.16,5341.64,5323.49,5327.41,561.41,2994616.85
1555779600,5318.95,5338.5,5318.95,5338.16,941.6,5014219.68
1555783200,5324.69,5328.66,5318.67,5318.95,563.71,2993996.55
1555786800,5333.37,5336.89,5322.59,5324.69,453.09,2415174.5
1555790400,5331.01,5343.39,5322.21,5333.37,741.51,3944078.58
1555794000,5286.62,5331.01,5274.45,5331.01,1806.47,9567576.42
1555797600,5302.02,5310.07,5284.74,5286.62,1147.54,6079613.92
1555801200,5326.18,5333.57,5301.4,5302.02,916.37,4871856.93
1555804800,5337.86,5348.44,5323.36,5326.18,1174.71,6266914.02
1555808400,5336.28,5341.82,5334.11,5337.86,484.85,2591752.67
1555812000,5344.32,5344.32,5333.38,5336.28,489.64,2616719.42
1555815600,5341.74,5348.59,5340.78,5344.32,549.39,2935105.45
1555819200,5335.17,5341.74,5330.02,5341.74,450.39,2402671.59
1555822800,5321.29,5335.47,5320.82,5335.17,529.57,2820027.74
1555826400,5332.31,5332.38,5318.99,5321.29,586.76,3129879.57
1555830000,5325.49,5340.45,5324.77,5332.31,481.5,2572061.25
1555833600,5318.09,5328.74,5290.57,5325.49,1614.13,8564984.16
1555837200,5262.07,5318.09,5253.51,5318.09,3815.86,20118638.2
1555840800,5278.13,5288.3,5249.4,5262.07,1562.45,8239414.24
1555844400,5272.54,5281.16,5267.4,5278.13,1104.74,5826888.86
1555848000,5260.77,5272.75,5232.77,5272.54,2249.27,11806131.89
1555851600,5277.64,5283.27,5260.77,5260.77,789.57,4165761.99
1555855200,5281.24,5281.67,5266.95,5277.64,917.73,4850021.33
1555858800,5289.14,5290.19,5271.73,5281.24,1042.84,5514892.42
1555862400,5280.69,5292.88,5279.54,5289.14,657.46,3476780.53
1555866000,5272.3,5281.51,5261,5280.69,675.14,3560647.5
1555869600,5249.21,5280.9,5241.88,5272.3,1408.26,7412846.11
1555873200,5267.12,5275.4,5246.6,5249.21,1049.75,5528869.12
1555876800,5252.25,5279.83,5247.59,5267.12,775.16,4080009.13
1555880400,5283.03,5294.74,5247.28,5252.25,1103.66,5840483.78
1555884000,5303.15,5311.93,5280.14,5283.03,958.14,5075563.17
1555887600,5305.74,5319.61,5290.6,5303.15,995.84,5284173.26
1555891200,5303.03,5314.24,5302.82,5305.74,779.7,4138642.09
1555894800,5280.28,5305.69,5270.87,5303.03,1247.17,6589625.44
1555898400,5276.72,5293.19,5274.53,5280.28,670.99,3546214.98
1555902000,5268.05,5283.55,5265.73,5276.72,841.17,4435064.94
1555905600,5287.32,5290.91,5268.04,5268.05,559.98,2959302.94
1555909200,5285.05,5294.08,5279.78,5287.32,938.99,4961083.12
1555912800,5297.45,5298.31,5276.24,5285.05,1429.4,7566233.68
1555916400,5290.13,5301.2,5290.01,5297.45,477.85,2527319.33
1555920000,5301.42,5302.73,5288.9,5290.13,572.31,3032923.7
1555923600,5311.26,5311.82,5284.93,5301.42,994.86,5272985.49
1555927200,5325.75,5326.59,5306.08,5311.26,1029.67,5473791.07
1555930800,5318.46,5333.52,5317.17,5325.75,1162.41,6191434.27
1555934400,5319.03,5331.15,5316.72,5318.46,838.28,4460911.24
1555938000,5309.55,5320.08,5309.55,5319.03,1105.52,5874636.84
1555941600,5328.69,5334.47,5306.98,5309.55,1684.55,8972591.96
1555945200,5322.88,5401.03,5310.29,5328.69,8913.36,47728095.47
1555948800,5313.78,5323.19,5299.29,5322.88,3206.47,17017652.16
1555952400,5376.97,5380.91,5313.17,5313.78,3619.48,19393795.28
1555956000,5417.31,5422.57,5372.45,5376.97,4311.42,23247198.78
1555959600,5395.77,5444.76,5366.58,5417.31,4644.58,25070980.92
1555963200,5379.79,5412.63,5378,5395.77,1814.64,9762250.02
1555966800,5394.52,5407.93,5370.23,5379.79,1373.17,7386794.91
1555970400,5409.24,5411.65,5388.84,5394.52,1826.84,9856810.51
1555974000,5394.67,5409.44,5381.78,5409.24,1303.84,7031848.52
1555977600,5385.74,5398.3,5371.31,5394.67,1185.67,6388046.07
1555981200,5393.94,5395.55,5383.87,5385.74,698.06,3763489.24
1555984800,5408.76,5412.84,5393.94,5393.94,1314.73,7107071.9
1555988400,5438.45,5451.69,5408.43,5408.76,2627.62,14272388.27
1555992000,5523.1,5626.83,5438.31,5438.45,16478.02,91249433.84
1555995600,5547.99,5562.51,5518.21,5523.1,2237.04,12387910.8
1555999200,5549.5,5560.52,5523.42,5547.99,2396.33,13274725.25
1556002800,5553.24,5566.72,5543.31,5549.5,1897.59,10543327.41
1556006400,5558.41,5593.45,5553.24,5553.24,2255.43,12571583.28
1556010000,5549.64,5558.5,5527.52,5558.41,1722.93,9532222.34
1556013600,5563.7,5568.97,5548.26,5549.64,1458.44,8100020.36
1556017200,5568.7,5571.42,5552.45,5563.7,1268.38,7056306.39
1556020800,5581.73,5593,5564.36,5568.7,1608.09,8971002.79
1556024400,5585.18,5603.35,5569.37,5581.73,2207.51,12332689.31
1556028000,5593,5602.81,5578.55,5585.18,2642.94,14762920.83
1556031600,5576.4,5594.77,5557.45,5593,3240.83,18065897.54
1556035200,5583.22,5584.99,5561.86,5576.4,1618.96,9024228.58
1556038800,5593.7,5622.83,5582.32,5583.22,3526.44,19749132.32
1556042400,5615.43,5619.01,5593.29,5593.7,2014.68,11294615.6
1556046000,5596.69,5616.02,5580.97,5615.43,1858.31,10382550.09
1556049600,5588.31,5599.04,5564.27,5596.69,2170.98,12127003.95
1556053200,5578.58,5593.78,5578.42,5588.31,982.3,5484864.02
1556056800,5568.23,5579.05,5521.1,5578.58,6955.98,38550724.58
1556060400,5539.1,5572.14,5538.4,5568.23,2081.58,11564596.91
1556064000,5543.99,5567.79,5537.76,5539.1,2172.91,12065294.08
1556067600,5556.03,5590.11,5497.58,5543.99,7578.36,42060505.53
1556071200,5568.89,5570.51,5547.62,5556.03,1609.95,8961145.54
1556074800,5582.54,5590.18,5568.89,5568.89,1346.72,7507097.37
1556078400,5603.71,5621.22,5576.31,5582.54,2369.22,13283066.07
1556082000,5621.71,5625.3,5588.42,5603.71,2396.52,13475020.6
1556085600,5605.54,5633,5595.74,5621.71,2189.59,12304100.7
1556089200,5480.2,5610.92,5444.01,5605.54,8424.88,46402368.05
1556092800,5494.61,5500.74,5447.25,5480.2,4389.06,24044915.24
1556096400,5475.32,5500.89,5473.21,5494.61,2417.47,13265101.96
1556100000,5435.37,5488.92,5422.74,5475.32,3002.87,16384062.46
1556103600,5443.03,5457.79,5401.14,5435.37,2506.53,13627580.56
1556107200,5468.26,5475.43,5442.15,5443.03,1807.26,9881179.03
1556110800,5452.91,5484.09,5452.8,5468.26,2019.19,11052301.63
1556114400,5475.21,5477.86,5447.73,5452.91,1951.36,10654651.3
1556118000,5473.03,5489.15,5469.34,5475.21,1639.64,8978354.67
1556121600,5453.48,5482.43,5437.31,5473.03,2104.88,11475245.31
1556125200,5430.98,5463.34,5427.35,5453.48,2038.21,11081026.44
1556128800,5414.71,5442.28,5390.98,5430.98,3483.34,18839714.98
1556132400,5445.39,5452.33,5414.71,5414.71,1736.02,9428669.31
1556136000,5450.69,5459.37,5442.54,5445.39,1415.22,7702822.39
1556139600,5444.83,5456.92,5430.52,5450.69,1154.99,6286309.05
1556143200,5453.91,5454.33,5443.35,5444.83,787.16,4288832.89
1556146800,5454.58,5458.37,5431.9,5453.91,1109.82,6043636.08
1556150400,5465.39,5471.24,5448.86,5454.58,912,4977641.28
1556154000,5465.78,5466.87,5457.03,5465.39,521.55,2850419.69
1556157600,5439.8,5466.93,5437.35,5465.78,873.08,4759848.74
1556161200,5446.89,5448.05,5425.96,5439.8,914.32,4974288.22
1556164800,5435.78,5456.56,5433.52,5446.89,563.38,3069592.16
1556168400,5435.99,5440.48,5420.34,5435.78,1046.17,5685287.99
1556172000,5414.11,5435.99,5404.36,5435.99,1892.97,10257430.94
1556175600,5435.65,5438.22,5403.47,5414.11,1164.15,6322717.69
1556179200,5431.96,5437.14,5423.37,5435.65,935.93,5084874.45
1556182800,5428.49,5434.22,5384.08,5431.96,2534.7,13718199.98
1556186400,5468.74,5469.27,5428.41,5428.49,2626.11,14326333.52
1556190000,5475.98,5476.61,5444.08,5468.74,1571.51,8570960.32
1556193600,5466.69,5479.19,5460.4,5475.98,1273.31,6964907.96
1556197200,5466.66,5467.48,5456.49,5466.69,1026.56,5605228.59
1556200800,5459.88,5469.29,5449.62,5466.66,1315.37,7183787.22
1556204400,5467.73,5476.21,5459.19,5459.88,2092.26,11462744.85
1556208000,5489.07,5491.01,5276.15,5467.73,3743.23,19763957.14
1556211600,5503.5,5506.72,5489.07,5489.07,1902.67,10462489.09
1556215200,5509.95,5512.13,5503.4,5503.5,1217.22,6708600.51
1556218800,5496.87,5521.61,5492.13,5509.95,1936.65,10676896.12
1556222400,5506.57,5508.82,5490.88,5496.87,1167.03,6409921.49
1556226000,5405.82,5510.49,5401.37,5506.57,3844.92,20943749.03
1556229600,5152.24,5405.82,5031.69,5405.82,29228.79,150777620.78
1556233200,5162.67,5180.55,5114.78,5152.24,6451.84,33241167.1
1556236800,5169.73,5173.19,5104.18,5162.67,5884.87,30305439.33
1556240400,5195.1,5217.09,5169.73,5169.73,4470.82,23226289.97
1556244000,5292.03,5361.94,5183.39,5195.1,8635.95,45596459.59
1556247600,5274.25,5303.11,5260.26,5292.03,3752.92,19870807.81
1556251200,5253.8,5307.54,5253.8,5274.25,2533.72,13334856.94
1556254800,5262.36,5295.28,5250.95,5253.8,4050.5,21464343.03
1556258400,5243.47,5272.35,5218.27,5262.36,3041.68,15876166.31
1556262000,5235.93,5256.96,5224.58,5243.47,2122.9,11188066.5
1556265600,5258.78,5270.64,5235.93,5235.93,1820.3,9603954.08
1556269200,5243.51,5260.43,5236.51,5258.78,1435.56,7530924.12
1556272800,5239.36,5253.53,5238.5,5243.51,1686.03,8873321.73
1556276400,5235.84,5243.64,5208.67,5239.36,2373.76,12433492.16
1556280000,5260.5,5266.82,5215.37,5235.84,3216.97,16918632.52
1556283600,5246.71,5262.78,5245.98,5260.5,2454.73,12765512.07
1556287200,5251.16,5254.23,5235.48,5246.71,2025.88,10543638.03
1556290800,5221.19,5252.28,5215.42,5251.16,2219.44,11562258.82
1556294400,5194.41,5224.03,5137.03,5221.19,5407.47,27833583.35
1556298000,5194.23,5212.3,5177.68,5194.41,2557.99,13325708.72
1556301600,5168.93,5211.1,5163.43,5194.23,1962.45,10127757.45
1556305200,5181.54,5196,5163.71,5168.93,1874.62,9647547.74
1556308800,5194.07,5218.97,5179.06,5181.54,2100.66,10843292.21
1556312400,5213.56,5216.01,5188.05,5194.07,1187.29,6154653.54
1556316000,5238.39,5263.83,5211.44,5213.56,2514.43,13257363.04
1556319600,5234.09,5241.69,5218.92,5238.39,860.27,4489291.12
1556323200,5231.03,5249.6,5229.03,5234.09,903.89,4733172.51
1556326800,5225.68,5231.03,5218.19,5231.03,1078.95,5595846.61
1556330400,5222.9,5236.27,5220.63,5225.68,864.32,4501600.17
1556334000,5217.17,5234.8,5217.07,5222.9,1114.9,5790962.35
1556337600,5208.25,5217.31,5192.45,5217.17,1070.08,5531133.04
1556341200,5220.84,5221.09,5196.17,5208.25,943.92,4891179.61
1556344800,5235.37,5237.18,5220.84,5220.84,989.5,5182437.74
1556348400,5237.85,5238.97,5220.13,5235.37,753.72,3928154.22
1556352000,5226.47,5237.95,5217.94,5237.85,844.24,4429337.69
1556355600,5210.89,5228.78,5208.13,5226.47,1377.63,7300675.7
1556359200,5220.23,5220.51,5208.68,5210.89,883.43,4652686.31
1556362800,5219.25,5226.35,5217.17,5220.23,866.98,4516966.08
1556366400,5208.43,5219.25,5201.78,5219.25,589.64,3068649.91
1556370000,5214.52,5217.8,5200.02,5208.43,807.79,4210081.32
1556373600,5225.52,5240.85,5214.52,5214.52,913.62,4769436.46
1556377200,5214.24,5232.68,5214.24,5225.52,723.76,3760877.11
1556380800,5228.32,5233.88,5214.24,5214.24,659.48,3450004.13
1556384400,5241.27,5246.75,5223.18,5228.32,882.64,4627800.49
1556388000,5237.07,5244.98,5233.49,5241.27,673.56,3528398.77
1556391600,5269.29,5277.42,5236.84,5237.07,1878.83,9883106.32
1556395200,5266.93,5272.98,5253.87,5269.29,664.81,3480026.55
1556398800,5262,5282.97,5260.59,5266.93,773.23,4057703.98
1556402400,5260.87,5271.82,5259.62,5262,632.79,3337434.27
1556406000,5233.47,5264.32,5229.04,5260.87,1022.7,5375856.39
1556409600,5252.16,5253.57,5232.33,5233.47,759.77,4001773
1556413200,5247.93,5255.08,5245.62,5252.16,564.87,2969847.27
1556416800,5234.68,5250.02,5218.42,5247.93,1293.79,6739462.69
1556420400,5245.5,5248.85,5231.71,5234.68,529.84,2780261.36
1556424000,5245.18,5251.25,5239.05,5245.5,545.03,2852392.72
1556427600,5248.57,5249.79,5237.53,5245.18,515.1,2715267.75
1556431200,5256.87,5261.16,5237.53,5248.57,1013.19,5317570.85
1556434800,5268.94,5271.83,5255.67,5256.87,767.74,4106715.61
1556438400,5269.97,5280.22,5262.52,5268.94,668.38,3540076.34
1556442000,5258.84,5269.97,5250,5269.97,1145.57,6024780.7
1556445600,5287.07,5290.99,5253.95,5258.84,1653.3,8939928.62
1556449200,5309.17,5313.7,5287.07,5287.07,1691.26,9034762.39
1556452800,5296.97,5312.24,5292.46,5309.17,913.77,4855603.91
1556456400,5265.09,5305.35,5262.46,5296.97,1713.31,9028020.3
1556460000,5273.76,5284.27,5262.95,5265.09,1341,7095501.67
1556463600,5309.62,5312.66,5273.76,5273.76,1837.61,9867177.29
1556467200,5297.98,5313.03,5297.97,5309.62,860.85,4576667.07
1556470800,5291.37,5306.28,5285.81,5297.98,717.24,3810307.62
1556474400,5282.58,5293.24,5273.18,5291.37,1003.21,5291045.93
1556478000,5259.29,5290.38,5230.91,5282.58,2088.28,10868323.76
1556481600,5254.07,5277.65,5254.07,5259.29,941.14,4947092.6
1556485200,5257.48,5260.58,5238.32,5254.07,1326.04,6877410.91
1556488800,5271,5275.51,5245.58,5257.48,768.36,4000921.71
1556492400,5272.45,5277.19,5259.61,5271,636.19,3323771.44
1556496000,5282.46,5284,5262.04,5272.45,766.31,3997760.76
1556499600,5285.06,5285.5,5277.68,5282.46,674.49,3521309.15
1556503200,5291.3,5297.57,5283.69,5285.06,717.35,3754172.94
1556506800,5290.54,5298.17,5286.31,5291.3,599.69,3142556.15
1556510400,5297.88,5298.71,5287.44,5290.54,991.45,5215429.59
1556514000,5292.4,5298.52,5287.24,5297.88,783.99,4150717.74
1556517600,5293.31,5299.51,5290.55,5292.4,746.2,3951436.58
1556521200,5278.56,5294.21,5278.55,5293.31,1022.1,5382202.32
1556524800,5285.43,5285.43,5277.12,5278.56,1054.54,5527019.79
1556528400,5272.62,5286.95,5246,5285.43,1605.93,8520024.47
1556532000,5243.97,5272.62,5224.62,5272.62,1583.59,8244383.65
1556535600,5244.34,5248.54,5236.68,5243.97,996.95,5200555.55
1556539200,5213.45,5244.34,5199.88,5244.34,1994.29,10354549.67
1556542800,5213.23,5215.98,5162.81,5213.45,3188.02,16582319.67
1556546400,5228.91,5240.41,5211.31,5213.23,1853.65,9675707.54
1556550000,5208.32,5228.91,5199.56,5228.91,1284.55,6659863.26
1556553600,5228.34,5241.4,5205.29,5208.32,1630.04,8542071.71
1556557200,5221.44,5240.81,5221.13,5228.34,1311.13,6843974.87
1556560800,5227.86,5228.36,5200.79,5221.44,1779.05,9282393.47
1556564400,5231.14,5237.81,5216.82,5227.86,1120.43,5871733.91
1556568000,5211.95,5231.69,5211.61,5231.14,1922.66,10040934.27
1556571600,5212.19,5224.28,5211.73,5211.95,1002.98,5247548.96
1556575200,5205.04,5224.49,5189.31,5212.19,1720.96,9023604.94
1556578800,5237.96,5239.56,5204.06,5205.04,1597.08,8474516.31
1556582400,5239.36,5250.93,5232.28,5237.96,1026.73,5395361.95
1556586000,5250.4,5251.9,5238.76,5239.36,815.4,4310348.58
1556589600,5252.69,5256.21,5244.32,5250.4,1040.46,5501175.38
1556593200,5241.37,5255.74,5235.58,5252.69,962.51,5060477.61
1556596800,5227.19,5242.48,5224.64,5241.37,512.75,2667435.36
1556600400,5230.83,5244.27,5226.7,5227.19,777.95,4056338.75
1556604000,5237.77,5241.52,5229.71,5230.83,546.37,2853468.77
1556607600,5241.78,5247.29,5236.86,5237.77,826.94,4305260.62
1556611200,5252.9,5253.37,5241.68,5241.78,854.48,4465255.5
1556614800,5240.33,5252.9,5229.32,5252.9,1238.69,6545192.12
1556618400,5273.57,5284.16,5240.33,5240.33,2031.63,10708639.09
1556622000,5297.22,5297.23,5271.44,5273.57,1209.53,6344115.55
1556625600,5298.84,5302.72,5279.41,5297.22,1707.15,9002394.4
1556629200,5345.81,5361.76,5281.54,5298.84,4311.6,23057265
1556632800,5350.73,5372.23,5338.31,5345.81,2679.57,14252153.95
1556636400,5355,5358.6,5334.86,5350.73,1795.17,9636391.11
1556640000,5339.89,5356.22,5331.71,5355,1644.45,8781019.89
1556643600,5329.51,5347.99,5327.22,5339.89,1347,7103425.63
1556647200,5343.57,5343.59,5328.86,5329.51,1021.22,5396775.38
1556650800,5332.73,5346.65,5331.34,5343.57,1055.72,5607119.72
1556654400,5331.7,5339.25,5322.93,5332.73,1400.2,7425202.43
1556658000,5349.69,5350.98,5330.48,5331.7,1222.43,6474905.27
1556661600,5369.88,5369.9,5347.53,5349.69,1369.75,7323736.67
1556665200,5350.64,5369.88,5342.07,5369.88,1169.74,6266737.52
1556668800,5375.25,5402.94,5346.7,5350.64,2452.1,13188684.57
1556672400,5379.61,5387.62,5373.98,5375.25,802.58,4294626.83
1556676000,5393.32,5407.29,5378.1,5379.61,1380.61,7474046.41
1556679600,5387.11,5398.59,5377.18,5393.32,1101.99,5943800.15
1556683200,5386.6,5394.38,5380.66,5387.11,874.43,4723682.66
1556686800,5392.44,5397.71,5386.2,5386.6,652.4,3508513.26
1556690400,5393.38,5393.85,5386.2,5392.44,684.25,3715713.93
1556694000,5388.16,5395.73,5388.16,5393.38,522.85,2837325.91
1556697600,5373.54,5389.16,5370.72,5388.16,1435.93,7760245.19
1556701200,5380.92,5382.33,5370.54,5373.54,830.87,4440174.5
1556704800,5381.95,5382.24,5374.44,5380.92,589.04,3176487.76
1556708400,5391.45,5395.43,5381.88,5381.95,682.23,3692492.39
1556712000,5376.12,5392.13,5361.28,5391.45,1676.87,9068386.12
1556715600,5364.02,5376.12,5356.46,5376.12,886.98,4733292.52
1556719200,5363.8,5377.09,5362.64,5364.02,1025.42,5475982.03
1556722800,5368.22,5369.56,5359.5,5363.8,997.46,5314565.64
1556726400,5363.56,5372.64,5362.78,5368.22,1072.24,5779361.18
1556730000,5413.39,5417.17,5362.08,5363.56,2595.43,13974249.76
1556733600,5376.9,5414.87,5368.05,5413.39,2497.65,13381837.44
1556737200,5371.51,5378.42,5358.78,5376.9,1650.99,8801424.52
1556740800,5376.87,5382.33,5371.27,5371.51,753.78,4025385.54
1556744400,5369.82,5381.23,5366.84,5376.87,828.74,4434571.08
1556748000,5372.96,5377.16,5362.9,5369.82,565.23,3034357.76
1556751600,5389.54,5396.6,5370.31,5372.96,850.51,4566162.58
1556755200,5392.76,5399.36,5387.29,5389.54,979.24,5292276.83
1556758800,5391.35,5423.69,5390.47,5392.76,1236.18,6826557
1556762400,5403.61,5407.77,5390.51,5391.35,1341.31,7332564.82
1556766000,5413.8,5418.52,5400.93,5403.61,1175.98,6439155.41
1556769600,5405.49,5415.96,5397.48,5413.8,989.05,5346824.55
1556773200,5409.35,5412.32,5404.54,5405.49,467.4,2504586.49
1556776800,5407.72,5409.72,5403.21,5409.35,629.5,3401921.36
1556780400,5436.49,5451.8,5406.54,5407.72,3350.96,18571995.91
1556784000,5469.32,5469.47,5435.53,5436.49,1479.85,8064120.77
1556787600,5457.46,5483.04,5451.24,5469.32,2230.3,12253600.56
1556791200,5463.16,5474.31,5454.78,5457.46,693.75,3783945.93
1556794800,5470.2,5474.77,5462.47,5463.16,850.49,4603811.46
1556798400,5487.08,5498.78,5462.37,5470.2,2534.31,14144323.79
1556802000,5488.09,5491.99,5456.28,5487.08,1442.65,7866383.14
1556805600,5494.2,5506.56,5482.34,5488.09,1463.37,7938527.59
1556809200,5517.91,5531.15,5494.2,5494.2,3202.42,17566795.42
1556812800,5482.47,5529.77,5480.15,5517.91,2157.02,11730726.72
1556816400,5499.47,5505.26,5482.47,5482.47,1473.54,7984423.71
1556820000,5496.39,5512.31,5496.39,5499.47,1228.29,6686929.73
1556823600,5509,5520.87,5496.39,5496.39,1136.33,6184993.65
1556827200,5515.56,5516.46,5502.24,5509,1116.18,6091495.88
1556830800,5508.71,5524.19,5502.87,5515.56,1228.54,6764009.76
1556834400,5507.57,5516.17,5501.09,5508.71,1526.01,8451520.62
1556838000,5500.72,5513.59,5499.39,5507.57,1156.72,6425148.81
1556841600,5544.07,5544.39,5484.78,5500.72,2216.35,12382152.68
1556845200,5554.39,5567.59,5539.04,5544.07,2106.35,11735635.9
1556848800,5588.69,5596.28,5549.83,5554.39,4363.78,24522708.73
1556852400,5587.55,5594.85,5574.24,5588.69,1400.73,7810147.69
1556856000,5600.87,5610.44,5577.86,5587.55,1750.17,9706792.72
1556859600,5600.48,5602.95,5591.69,5600.87,1073.97,5972776.19
1556863200,5628.65,5666.39,5600.48,5600.48,4021.86,22600372.69
1556866800,5682.98,5698.39,5621.98,5628.65,3302.21,18688761.63
1556870400,5769.82,5816.7,5658.14,5682.98,8472.15,48571066.08
1556874000,5875.75,5891.9,5760.32,5769.82,8853.26,51607843.63
1556877600,5774.42,5879.39,5764.57,5875.75,6665.54,38438911.3
1556881200,5790.61,5816.96,5763.11,5774.42,3601.63,20706406.89
1556884800,5802.78,5830.64,5784.22,5790.61,2270.77,13137173.06
1556888400,5831.55,5849,5798.94,5802.78,3757.45,22008069.08
1556892000,5818.42,5867.4,5810.37,5831.55,3859.61,22594167.9
1556895600,5805.37,5823.99,5779.05,5818.42,3231.88,18597572.64
1556899200,5784.81,5820.78,5781.43,5805.37,1911.54,11166698.59
1556902800,5760.06,5801.54,5723.71,5784.81,3830.81,21920406.33
1556906400,5785.78,5792.09,5746.56,5760.06,1768.13,10121048.27
1556910000,5772.71,5786.32,5765.81,5785.78,1184.02,6784504.51
1556913600,5788.31,5810.88,5772.71,5772.71,1782.29,10231558.04
1556917200,5793.45,5801.13,5770.98,5788.31,1377.13,7949481.64
1556920800,5771.72,5793.45,5744.61,5793.45,1673.06,9571687.86
1556924400,5753.38,5771.72,5745.29,5771.72,960.18,5509339.57
1556928000,5824.88,5843.85,5749.44,5753.38,2975.63,17204767.23
1556931600,5878.47,5901.36,5806.75,5824.88,3784.21,22065540.41
1556935200,5845,5878.47,5828.56,5878.47,2203.97,12894597.4
1556938800,5822.11,5852.33,5791.81,5845,1318.33,7641841.05
1556942400,5785.81,5825.73,5764.89,5822.11,2153.08,12443770.54
1556946000,5783.46,5799.92,5768.35,5785.81,1376.28,7960779.95
1556949600,5806.72,5806.75,5768.43,5783.46,1073.62,6237186.4
1556953200,5826.05,5838.21,5805.49,5806.72,950.95,5553893.48
1556956800,5807.84,5826.05,5794.36,5826.05,1004.88,5894338.88
1556960400,5787.32,5820.3,5783.89,5807.84,792.25,4622048.82
1556964000,5790.05,5801.01,5771.77,5787.32,997.02,5757197.34
1556967600,5800.53,5816.09,5790.05,5790.05,689.17,4007333.77
1556971200,5780.2,5803.45,5767.92,5800.53,794.76,4603263.71
1556974800,5636.83,5784.39,5629.51,5780.2,5094.39,29000725.67
1556978400,5649.68,5659.81,5596.15,5636.83,3327.4,18716186.95
1556982000,5631.01,5658.82,5630.66,5649.68,1307.41,7366399.28
1556985600,5652.57,5662.79,5616.45,5631.01,1235.26,6997119.94
1556989200,5663.31,5671.62,5645.93,5652.57,892.39,5012322.73
1556992800,5662.18,5668.91,5647.58,5663.31,698.8,3923153.69
1556996400,5679.66,5687.09,5661.38,5662.18,885.68,5005301.02
1557000000,5754.35,5757.78,5679.66,5679.66,1578.44,9024390.3
1557003600,5850.43,5882.11,5753.39,5754.35,5938.55,34712206.96
1557007200,5884.35,5901.03,5837.52,5850.43,2544.52,14917136.6
1557010800,5840.08,5891.36,5827.59,5884.35,2011.34,11828771.54
1557014400,5825.84,5847.73,5765.5,5840.08,2533.47,14706508.89
1557018000,5805.44,5827.45,5791.96,5825.84,854.96,4964771.84
1557021600,5814.7,5845.25,5805.17,5805.44,763.11,4434830.95
1557025200,5829.7,5834.48,5802.07,5814.7,589.38,3424263.48
1557028800,5796.27,5829.7,5790.84,5829.7,1157.45,6671509.04
1557032400,5822.64,5832.44,5794.09,5796.27,722.71,4232932.47
1557036000,5813.01,5832.79,5797.29,5822.64,706.43,4143013.58
1557039600,5775.6,5815.16,5761.97,5813.01,1018.68,5875490.96
