AAV,Age,CapPerc,Dollars,From,Player,Position,To,Year,Years
5100000.0,26,4.13,20400000.0,NYG,Martellus Bennett,TE,CHI,2013.0,4.0
5000000.0,26,4.05,20000000.0,JAC,Derek Cox,CB,SD,2013.0,4.0
6000000.0,26,4.85,18000000.0,CIN,Andre Smith,RT,CIN,2013.0,3.0
6000000.0,26,4.85,18000000.0,MIA,ean Smith,CB,KC,2013.0,3.0
4375000.0,29,3.54,17500000.0,SF,Delanie Walker,TE,TEN,2013.0,4.0
5666667.0,28,4.58,17000000.0,BAL,Cary Williams,CB,PHI,2013.0,3.0
4187500.0,29,3.39,16750000.0,NE,Sebastian Vollmer,RT,NE,2013.0,4.0
4000000.0,27,3.24,16000000.0,NE,Kyle Arrington,CB,NE,2013.0,4.0
4000000.0,28,3.24,16000000.0,MIA,Reggie Bush,RB,DET,2013.0,4.0
4000000.0,28,3.24,16000000.0,GB,Erik Walden,OLB,IND,2013.0,4.0
4000000.0,29,3.24,16000000.0,MIA,Anthony Fasano,TE,KC,2013.0,4.0
5000000.0,34,4.05,15000000.0,BAL,Ed Reed,S,HOU,2013.0,3.0
3500000.0,27,2.83,14000000.0,NE,Donald Thomas,G,IND,2013.0,4.0
3250000.0,28,2.63,13000000.0,CHI,Nick Roach,ILB,OAK,2013.0,4.0
6500000.0,27,5.26,13000000.0,DET,Cliff Avril,DE,SEA,2013.0,2.0
4200000.0,29,3.4,12600000.0,NYJ,Mike DeVito,DE,KC,2013.0,3.0
4000000.0,30,3.24,12000000.0,STL,Steven Jackson,RB,ATL,2013.0,3.0
3000000.0,29,2.43,12000000.0,CIN,Manny Lawson,OLB,BUF,2013.0,4.0
6000000.0,32,4.85,12000000.0,NE,s Welker,WR,DEN,2013.0,2.0
4000000.0,28,3.24,12000000.0,HOU,James Casey,FB,PHI,2013.0,3.0
3800000.0,26,3.07,11400000.0,DET,Sammie Lee Hill,DT,TEN,2013.0,3.0
3750000.0,27,3.03,11250000.0,GB,Brad Jones,ILB,GB,2013.0,3.0
3666667.0,31,2.97,11000000.0,SF,Isaac Sopoaga,DT,PHI,2013.0,3.0
3500000.0,26,2.83,10500000.0,IND,Jerraud Powers,CB,ARI,2013.0,3.0
3500000.0,28,2.83,10500000.0,STL,William Hayes,DE,STL,2013.0,3.0
5000000.0,27,4.05,10000000.0,PHI,Dominique Rodgers-Cromartie,CB,DEN,2013.0,2.0
3333333.0,28,2.7,10000000.0,NYJ,Shonn Greene,RB,TEN,2013.0,3.0
3333333.0,26,2.7,10000000.0,NE,Patrick Chung,SS,PHI,2013.0,3.0
3333333.0,26,2.7,10000000.0,NO,Chase Daniel,QB,KC,2013.0,3.0
3260000.0,26,2.64,9780000.0,STL,Brandon Gibson,WR,MIA,2013.0,3.0
3166667.0,27,2.56,9500000.0,SEA,ason Jones,DE,DET,2013.0,3.0
3000000.0,30,2.43,9000000.0,CIN,Robert Geathers,DE,CIN,2013.0,3.0
4375000.0,33,3.54,8750000.0,IND,Dwight Freeney,OLB,SD,2013.0,2.0
2850000.0,29,2.31,8550000.0,IND,Donnie Avery,WR,KC,2013.0,3.0
4250000.0,31,3.44,8500000.0,NYG,Osi Umenyiora,OLB,ATL,2013.0,2.0
2733333.0,29,2.21,8200000.0,IND,Drew Stanton,QB,ARI,2013.0,3.0
2666667.0,30,2.16,8000000.0,NYG,hris Canty,DE,BAL,2013.0,3.0
3857500.0,26,3.12,7715000.0,DET,Louis Delmas,FS,DET,2013.0,2.0
2500000.0,27,2.02,7500000.0,MIN,Jerome Felton,FB,MIN,2013.0,3.0
3625000.0,37,2.93,7250000.0,TEN,Matt Hasselbeck,QB,IND,2013.0,2.0
2300000.0,26,1.86,6900000.0,OAK,Mike Goodson,RB,NYJ,2013.0,3.0
3250000.0,26,2.63,6500000.0,CIN,Rey Maualuga,ILB,CIN,2013.0,2.0
3250000.0,30,2.63,6500000.0,BUF,Ryan Fitzpatrick,QB,TEN,2013.0,2.0
3150000.0,33,2.55,6300000.0,BAL,Bryant McKinnie,LT,BAL,2013.0,2.0
3050000.0,29,2.47,6100000.0,ARI,evin Kolb,QB,BUF,2013.0,2.0
2000000.0,30,1.62,6000000.0,OAK,Michael Huff,S,BAL,2013.0,3.0
3000000.0,28,2.43,6000000.0,KC,Glenn Dorsey,DE,SF,2013.0,2.0
2000000.0,26,1.62,6000000.0,CLE,Kaluka Maiava,ILB,OAK,2013.0,3.0
5500000.0,30,4.45,5500000.0,ATL,Brent Grimes,CB,MIA,2013.0,1.0
1833333.0,37,1.48,5500000.0,OAK,Shane Lechler,P,HOU,2013.0,3.0
1783333.0,29,1.44,5350000.0,CIN,Adam-Pacman Jones,CB,CIN,2013.0,3.0
1758333.0,26,1.42,5275000.0,DAL,John Phillips,TE,SD,2013.0,3.0
1750000.0,26,1.42,5250000.0,HOU,Brice McCain,CB,HOU,2013.0,3.0
2625000.0,30,2.12,5250000.0,MIA,Kevin Burnett,OLB,OAK,2013.0,2.0
1750000.0,28,1.42,5250000.0,STL,Craig Dahl,SS,SF,2013.0,3.0
2625000.0,27,2.12,5250000.0,STL,Bradley Fletcher,CB,PHI,2013.0,2.0
2500000.0,32,2.02,5000000.0,OAK,Tommy Kelly,DT,NE,2013.0,2.0
2500000.0,34,2.02,5000000.0,CIN,Terence Newman,CB,CIN,2013.0,2.0
1666667.0,33,1.35,5000000.0,ARI,Adrian Wilson,S,NE,2013.0,3.0
2500000.0,28,2.02,5000000.0,MIN,Jamarca Sanford,SS,MIN,2013.0,2.0
2500000.0,30,2.02,5000000.0,DEN,Kevin Vickerson,DT,DEN,2013.0,2.0
1650000.0,32,1.33,4950000.0,CLE,Benjamin Watson,TE,NO,2013.0,3.0
1650000.0,30,1.33,4950000.0,CIN,Bruce Gradkowski,QB,PIT,2013.0,3.0
1625000.0,28,1.31,4875000.0,MIA,Nate Garner,RT,MIA,2013.0,3.0
4860000.0,27,3.93,4860000.0,NE,Aqib Talib,CB,NE,2013.0,1.0
4800000.0,27,3.88,4800000.0,TB,Michael Bennett,DE,SEA,2013.0,1.0
1540000.0,30,1.25,4620000.0,WAS,Lorenzo Alexander,OLB,ARI,2013.0,3.0
2300000.0,35,1.86,4600000.0,ATL,John Abraham,OLB,ARI,2013.0,2.0
2250000.0,27,1.82,4500000.0,JAC,Terrance Knighton,DT,DEN,2013.0,2.0
2225000.0,35,1.8,4450000.0,PIT,James Harrison,OLB,CIN,2013.0,2.0
2200000.0,26,1.78,4400000.0,TB,Roy Miller,DT,JAC,2013.0,2.0
4250000.0,28,3.44,4250000.0,NYJ,Dustin Keller,TE,MIA,2013.0,1.0
1350000.0,28,1.09,4050000.0,SD,Antwan Barnes,OLB,NYJ,2013.0,3.0
2000000.0,27,1.62,4000000.0,SD,Vaughn Martin,DE,MIA,2013.0,2.0
2000000.0,27,1.62,4000000.0,MIN,Erin Henderson,ILB,MIN,2013.0,2.0
2000000.0,32,1.62,4000000.0,BUF,George Wilson,S,TEN,2013.0,2.0
1875000.0,31,1.52,3750000.0,BAL,Vonta Leach,FB,BAL,2013.0,2.0
1875000.0,31,1.52,3750000.0,CHI,Jason Campbell,QB,CLE,2013.0,2.0
1250000.0,27,1.01,3750000.0,CAR,Gary Barnidge,TE,CLE,2013.0,3.0
1236667.0,25,1.0,3710000.0,BUF,Donald Jones,WR,NE,2013.0,3.0
1850000.0,27,1.5,3700000.0,PHI,King Dunlap,LT,SD,2013.0,2.0
1200000.0,27,0.97,3600000.0,ARI,Rashad Johnson,FS,ARI,2013.0,3.0
3500000.0,31,2.83,3500000.0,ATL,Tyson Clabo,RT,MIA,2013.0,1.0
1750000.0,32,1.42,3500000.0,CAR,Dwan Edwards,DT,CAR,2013.0,2.0
1750000.0,28,1.42,3500000.0,NE,Danny Woodhead,RB,SD,2013.0,2.0
1750000.0,28,1.42,3500000.0,MIN,Jasper Brinkley,ILB,ARI,2013.0,2.0
846250.0,25,0.68,3385000.0,NO,Justin Drescher,LS,NO,2013.0,4.0
1100000.0,30,0.89,3300000.0,WAS,Kedric Golston,DT,WAS,2013.0,3.0
1500000.0,30,1.21,3000000.0,JAC,Dawan Landry,S,NYJ,2013.0,2.0
3000000.0,28,2.43,3000000.0,SEA,Alan Branch,DT,BUF,2013.0,1.0
1500000.0,26,1.21,3000000.0,DAL,Victor Butler,OLB,NO,2013.0,2.0
1500000.0,27,1.21,3000000.0,CIN,Dan Skuta,OLB,SF,2013.0,2.0
1400000.0,28,1.13,2800000.0,IND,Moise Fokou,ILB,TEN,2013.0,2.0
1375000.0,30,1.11,2750000.0,JAC,C.J. Mosley,DT,DET,2013.0,2.0
1375000.0,29,1.11,2750000.0,PHI,Derek Landri,DT,TB,2013.0,2.0
1375000.0,30,1.11,2750000.0,DAL,Marcus Spears,DE,BAL,2013.0,2.0
2750000.0,27,2.22,2750000.0,MIA,hris Clemons,FS,MIA,2013.0,1.0
1300000.0,26,1.05,2600000.0,DAL,Kevin Ogletree,WR,TB,2013.0,2.0
1250000.0,29,1.01,2500000.0,JAC,Montell Owens,FB,DET,2013.0,2.0
2500000.0,26,2.02,2500000.0,OAK,Darrius Heyward-Bey,WR,IND,2013.0,1.0
2500000.0,27,2.02,2500000.0,WAS,Fred Davis,TE,WAS,2013.0,1.0
2500000.0,26,2.02,2500000.0,PIT,Rashard Mendenhall,RB,ARI,2013.0,1.0
1225000.0,31,0.99,2450000.0,ARI,Adam Snyder,G,SF,2013.0,2.0
1200000.0,27,0.97,2400000.0,DET,Justin Durant,OLB,DAL,2013.0,2.0
1200000.0,29,0.97,2400000.0,ARI,Quentin Groves,OLB,CLE,2013.0,2.0
2350000.0,38,1.9,2350000.0,CLE,Phil Dawson,K,SF,2013.0,1.0
2250000.0,31,1.82,2250000.0,MIA,Karlos Dansby,ILB,ARI,2013.0,1.0
2250000.0,27,1.82,2250000.0,OAK,Brandon Myers,TE,NYG,2013.0,1.0
1120000.0,39,0.91,2240000.0,WAS,Sav Rocca,P,WAS,2013.0,2.0
1025000.0,30,0.83,2050000.0,NYG,Chase Blackburn,OLB,CAR,2013.0,2.0
2000000.0,27,1.62,2000000.0,NYG,Ahmad Bradshaw,RB,IND,2013.0,1.0
1000000.0,27,0.81,2000000.0,PIT,Doug Legursky,C,BUF,2013.0,2.0
2000000.0,36,1.62,2000000.0,MIN,Antoine Winfield,CB,SEA,2013.0,1.0
2000000.0,28,1.62,2000000.0,BAL,Bernard Pollard,S,TEN,2013.0,1.0
2000000.0,26,1.62,2000000.0,ATL,Vance Walker,DE,OAK,2013.0,1.0
1000000.0,27,0.81,2000000.0,HOU,Justin Forsett,RB,JAC,2013.0,2.0
1000000.0,29,0.81,2000000.0,CHI,Matt Spaeth,TE,PIT,2013.0,2.0
2000000.0,26,1.62,2000000.0,NYG,Kenny Phillips,FS,PHI,2013.0,1.0
1000000.0,26,0.81,2000000.0,CHI,Geno Hayes,OLB,JAC,2013.0,2.0
982500.0,27,0.79,1965000.0,ARI,Brian Hoyer,QB,CLE,2013.0,2.0
947500.0,27,0.77,1895000.0,CLE, Johnson,QB,CIN,2013.0,2.0
1800000.0,36,1.46,1800000.0,GB,Charles Woodson,SS,OAK,2013.0,1.0
1750000.0,31,1.42,1750000.0,DEN,D.J. Williams,ILB,CHI,2013.0,1.0
1750000.0,27,1.42,1750000.0,CIN,Pat Sims,DT,OAK,2013.0,1.0
867500.0,30,0.7,1735000.0,CLE,Raymond Ventrone,S,SF,2013.0,2.0
835000.0,26,0.68,1670000.0,TEN,Quinn Johnson,FB,TEN,2013.0,2.0
1603750.0,28,1.3,1603750.0,CHI,ance Louis,G,MIA,2013.0,1.0
800000.0,27,0.65,1600000.0,GB,Tom Crabtree,TE,TB,2013.0,2.0
