word,disgust,surprise,neutral,anger,sad,happy,fear
accentuating , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
accentuation , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
accept , 0.008270677 , 0.0067669176 , 7.5187976E-4 , 0.048872184 , 0.018796993 , 0.024812032 , 0.038345866
acceptable , 0.0010660981 , 0.0053304904 , 0.0010660981 , 0.0031982944 , 0.0031982944 , 0.12899788 , 0.0053304904
acceptance , 0.002747253 , 0.008241759 , 0.002747253 , 0.013736265 , 0.024725277 , 0.09065934 , 0.013736265
accepted , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.14115646 , 0.0017006804
accepting , 0.0032467535 , 0.00974026 , 0.0032467535 , 0.042207796 , 0.035714287 , 0.022727275 , 0.042207796
accepts , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
acceptted , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
accesories , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
access , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
accessible , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715 , 0.071428575
accessing , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
accessorie , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accessories , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
accessory , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
accident , 9.97166E-4 , 4.7234178E-4 , 5.248242E-5 , 0.021360345 , 0.0015219902 , 3.6737698E-4 , 0.11834786
accidental , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
accidentally , 0.029411767 , 0.021008406 , 0.004201681 , 0.012605043 , 0.046218492 , 0.012605043 , 0.03781513
accidentaly , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
accidently , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
accidents , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
acclaim , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.071428575 , 0.071428575 , 0.014285715
acclimatized , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
accommodate , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
accommodated , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762
accomodation , 0.071428575 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.042857148
accompanied , 0.0059523815 , 0.017857144 , 0.0059523815 , 0.0059523815 , 0.041666668 , 0.065476194 , 0.029761905
accompanies , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.08928572 , 0.017857144
accompany , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572 , 0.017857144
accompanying , 0.011904763 , 0.011904763 , 0.011904763 , 0.083333336 , 0.035714287 , 0.035714287 , 0.011904763
accomplish , 0.0061224494 , 0.055102043 , 0.0020408165 , 0.014285715 , 0.042857148 , 0.0061224494 , 0.026530614
accomplished , 0.0017006804 , 0.05272109 , 0.0017006804 , 0.022108845 , 0.011904763 , 0.045918368 , 0.0153061235
accomplishing , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.071428575
accomplishment , 0.0037593986 , 0.056390982 , 0.0037593986 , 0.011278195 , 0.011278195 , 0.056390982 , 0.018796993
accomplishments , 0.0071428576 , 0.092857145 , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.0071428576 , 0.035714287
accordingly , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.08928572 , 0.017857144
accosted , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144
account , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
accountability , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accountable , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144
accountablibuddy , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
accountant , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
accounting , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.08928572 , 0.017857144
accounts , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
accquainted , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accquired , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accquiring , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accredited , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.12857144 , 0.014285715
accrediting , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
accross , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accumulated , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
accumulating , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
accumulation , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
accuracy , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accurate , 0.010204082 , 0.010204082 , 0.010204082 , 0.030612247 , 0.071428575 , 0.030612247 , 0.030612247
accurately , 0.071428575 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715
accusation , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
accusations , 5.3304905E-4 , 5.3304905E-4 , 1.7768302E-4 , 0.13912581 , 1.7768302E-4 , 0.0030206114 , 1.7768302E-4
accusatory , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
accuse , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
accused , 0.012711865 , 6.053269E-4 , 6.053269E-4 , 0.12651333 , 0.0030266347 , 0.0018159806 , 6.053269E-4
accuser , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
accusers , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144
accuses , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
accusing , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144
accustomed , 0.006493507 , 0.032467537 , 0.006493507 , 0.01948052 , 0.01948052 , 0.01948052 , 0.071428575
aced , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
ache , 0.0025510206 , 0.033163264 , 0.0025510206 , 0.017857144 , 0.048469387 , 0.017857144 , 0.033163264
aches , 0.005494506 , 0.005494506 , 0.005494506 , 0.016483517 , 0.082417585 , 0.02747253 , 0.02747253
achey , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.035714287 , 0.092857145 , 0.0071428576 , 0.0071428576
achieve , 0.0013824885 , 0.004147466 , 4.608295E-4 , 0.0050691245 , 0.0069124424 , 0.12211982 , 0.0050691245
achieved , 0.0014819207 , 0.0026674573 , 2.9638415E-4 , 0.0038529937 , 0.004445762 , 0.1289271 , 0.0026674573
achievement , 5.0301815E-4 , 0.007545272 , 5.0301815E-4 , 5.0301815E-4 , 0.0025150906 , 0.13028169 , 0.003521127
achievements , 0.010204082 , 0.05102041 , 0.010204082 , 0.071428575 , 0.030612247 , 0.010204082 , 0.010204082
achieves , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
achieving , 5.3304905E-4 , 0.0026652452 , 5.3304905E-4 , 0.0015991472 , 5.3304905E-4 , 0.1380597 , 0.0015991472
achievment , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572 , 0.017857144
achievments , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
achilles , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.053571433
aching , 0.0014005604 , 0.0070028016 , 0.0014005604 , 0.0014005604 , 0.12464986 , 0.004201681 , 0.009803923
achy , 0.0031055904 , 0.00931677 , 0.0031055904 , 0.027950311 , 0.10248448 , 0.0031055904 , 0.00931677
acid , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144 , 0.017857144
acknowledge , 0.0031055904 , 0.015527951 , 0.0031055904 , 0.046583854 , 0.02173913 , 0.027950311 , 0.04037267
acknowledged , 0.011904763 , 0.035714287 , 0.011904763 , 0.05952381 , 0.035714287 , 0.011904763 , 0.035714287
acknowledges , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526
acknowledging , 0.0071428576 , 0.05 , 0.0071428576 , 0.021428574 , 0.021428574 , 0.05 , 0.021428574
acknowledgment , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
acknowlege , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
acne , 0.011904763 , 0.05952381 , 0.011904763 , 0.035714287 , 0.035714287 , 0.011904763 , 0.035714287
acneadvocate , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
acoustic , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
acquaintace , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
acquaintance , 0.071428575 , 0.009652509 , 0.001930502 , 0.032818533 , 0.01737452 , 0.013513515 , 0.005791506
acquaintanced , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
acquaintances , 0.007936508 , 0.039682545 , 0.007936508 , 0.05555556 , 0.039682545 , 0.007936508 , 0.023809526
acquainted , 0.107142866 , 0.011904763 , 0.011904763 , 0.035714287 , 0.011904763 , 0.011904763 , 0.011904763
acquaplanned , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
acquiesce , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
acquire , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144
acquired , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.1 , 0.014285715
acquiring , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
acquisition , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762
acres , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
acrimonious , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
acronym , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
acrophobic , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
acrylic , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575
acrylics , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
act , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
acted , 0.036945812 , 0.022167487 , 0.0024630544 , 0.04679803 , 0.012315271 , 0.007389163 , 0.027093597
acting , 0.014976959 , 0.038018435 , 0.0011520737 , 0.038018435 , 0.021889402 , 0.012672811 , 0.021889402
action , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
activated , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
active , 0.0023809527 , 0.035714287 , 0.0023809527 , 0.026190478 , 0.05 , 0.026190478 , 0.011904763
actively , 0.005494506 , 0.016483517 , 0.005494506 , 0.049450554 , 0.038461544 , 0.038461544 , 0.016483517
activism , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.08928572
activist , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
activists , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
activites , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
activities , 3.1466332E-6 , 3.4612967E-5 , 0.0012618 , 4.7199497E-5 , 5.9786034E-5 , 2.2026434E-5 , 1.5733165E-5
activity , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
actor , 0.010204082 , 0.030612247 , 0.010204082 , 0.030612247 , 0.030612247 , 0.05102041 , 0.030612247
actors , 0.011904763 , 0.09126984 , 0.003968254 , 0.003968254 , 0.011904763 , 0.035714287 , 0.003968254
actress , 0.010204082 , 0.030612247 , 0.010204082 , 0.010204082 , 0.030612247 , 0.030612247 , 0.071428575
actresses , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
acts , 0.060000002 , 0.014285715 , 0.0028571428 , 0.008571429 , 0.020000001 , 0.03142857 , 0.020000001
actually , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287
actualy , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
acute , 0.014285715 , 0.014285715 , 0.014285715 , 0.1 , 0.042857148 , 0.014285715 , 0.014285715
acutely , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.071428575 , 0.014285715
acv , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
ada , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
adalheid , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
adam , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715 , 0.042857148
adams , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
adapt , 0.05102041 , 0.030612247 , 0.010204082 , 0.030612247 , 0.010204082 , 0.030612247 , 0.030612247
adaptation , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.0071428576 , 0.0071428576 , 0.107142866 , 0.021428574
adaptations , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
adapted , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
adaptor , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
add , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
added , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
adderall , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
addict , 0.010204082 , 0.010204082 , 0.010204082 , 0.030612247 , 0.071428575 , 0.030612247 , 0.030612247
addicted , 0.0047619054 , 0.033333335 , 0.0047619054 , 0.0047619054 , 0.1 , 0.0047619054 , 0.014285715
addicting , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
addiction , 0.082417585 , 0.020146523 , 0.001831502 , 0.001831502 , 0.016483517 , 0.0091575105 , 0.020146523
addictions , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
addictive , 0.011904763 , 0.011904763 , 0.011904763 , 0.035714287 , 0.035714287 , 0.083333336 , 0.011904763
addicts , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526
addie , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
adding , 0.0032467535 , 0.0487013 , 0.0032467535 , 0.022727275 , 0.016233768 , 0.02922078 , 0.035714287
addis , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
additional , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
additionally , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
addled , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
addmaths , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
address , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
addressed , 0.04464286 , 0.04464286 , 0.008928572 , 0.04464286 , 0.026785716 , 0.008928572 , 0.008928572
addresses , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
addressing , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.042857148
adds , 0.010204082 , 0.010204082 , 0.010204082 , 0.071428575 , 0.05102041 , 0.010204082 , 0.030612247
addtoany , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
adelaide , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
adele , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
adeleke , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
adepts , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
adequately , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.035714287 , 0.06428572 , 0.021428574 , 0.0071428576
adequetely , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
adf , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
adha , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
adheres , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
adi , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
adia , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
adiment , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
adjective , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
adjectives , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144
adjoining , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144
adjuration , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
adjust , 0.006493507 , 0.05844156 , 0.006493507 , 0.006493507 , 0.032467537 , 0.045454547 , 0.01948052
adjusted , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
adjuster , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
adjusting , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572
adjustment , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144
adjustments , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
administered , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
administrator , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
admir , 2.1777004E-4 , 0.11650697 , 2.1777004E-4 , 2.1777004E-4 , 2.1777004E-4 , 0.026350176 , 2.1777004E-4
admirable , 0.0010989011 , 0.0010989011 , 0.0010989011 , 0.0032967036 , 0.0010989011 , 0.13516484 , 0.005494506
admirably , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
admiralty , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
admiration , 2.1258504E-4 , 0.11543368 , 2.1258504E-4 , 6.3775515E-4 , 2.1258504E-4 , 0.02614796 , 0.0010629252
admire , 8.503402E-4 , 0.016156463 , 8.503402E-4 , 0.0076530618 , 0.0025510206 , 0.11479592 , 0.004251701
admired , 0.0010660981 , 0.0031982944 , 0.0010660981 , 0.0031982944 , 0.0010660981 , 0.13539445 , 0.0031982944
admirer , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
admiring , 0.010204082 , 0.030612247 , 0.010204082 , 0.05102041 , 0.030612247 , 0.030612247 , 0.030612247
admission , 0.011904763 , 0.019841272 , 0.003968254 , 0.035714287 , 0.011904763 , 0.07539683 , 0.003968254
